5.030563 	 181333 
5.051059 	 189597 
5.051522 	 242002 
5.072018 	 242002 
5.072480 	 242002 
5.072942 	 295794 
5.092976 	 247464 
5.093439 	 247458 
5.093901 	 302412 
5.113472 	 253177 
5.113935 	 253171 
5.114397 	 318303 
5.114859 	 318303 
5.115322 	 318294 
5.115784 	 316015 
5.134430 	 265427 
5.134893 	 265427 
5.135355 	 325970 
5.135818 	 325970 
5.136280 	 325970 
5.136743 	 323571 
5.137205 	 773602 
5.137667 	 773602 
5.138130 	 773548 
5.155389 	 286203 
5.155851 	 286203 
5.156313 	 334016 
5.156776 	 334016 
5.157238 	 334016 
5.157701 	 331497 
5.158163 	 819136 
5.158626 	 819136 
5.159088 	 819074 
5.159550 	 804615 
5.160013 	 1159197 
5.160475 	 1159197 
5.175885 	 319556 
5.176347 	 319556 
5.176810 	 353509 
5.177272 	 353509 
5.177734 	 353509 
5.178197 	 350689 
5.178659 	 943157 
5.179121 	 943157 
5.179584 	 943157 
5.180047 	 923880 
5.180509 	 1159197 
5.180971 	 1159197 
5.181434 	 1159197 
5.181896 	 1159077 
5.182358 	 1159197 
5.182821 	 1159197 
5.183283 	 1159077 
5.183745 	 1159197 
5.196381 	 387255 
5.196843 	 387241 
5.197306 	 387241 
5.197768 	 387241 
5.198230 	 387255 
5.198693 	 383873 
5.199155 	 1111435 
5.199617 	 1111435 
5.200080 	 1111435 
5.200299 	 1142547 
5.202462 	 831362 
5.202925 	 831362 
5.203387 	 831362 
5.203734 	 847442 
5.213129 	 365388 
5.213592 	 358703 
5.214054 	 437564 
5.214401 	 441945 
5.223796 	 277756 
5.224258 	 275969 
5.224720 	 437564 
5.225068 	 441964 
5.234462 	 277756 
5.234925 	 275961 
5.235387 	 437564 
5.235734 	 441945 
5.245129 	 277756 
5.245592 	 275961 
5.246054 	 437564 
5.246401 	 441964 
5.255796 	 277749 
5.256258 	 275969 
5.256721 	 437564 
5.257068 	 441964 
5.266462 	 277756 
5.266925 	 275961 
5.267387 	 437564 
5.267735 	 441945 
5.277129 	 277756 
5.277591 	 275969 
5.278054 	 437564 
5.278401 	 441964 
5.287796 	 277756 
5.288258 	 275961 
5.288721 	 437564 
5.289068 	 441945 
5.298462 	 277756 
5.298925 	 275961 
5.299387 	 437564 
5.299735 	 441945 
5.309129 	 277756 
5.309591 	 275969 
5.310054 	 437564 
5.310401 	 441964 
5.319796 	 277756 
5.320258 	 275961 
5.320721 	 437564 
5.321068 	 441945 
5.330462 	 277756 
5.330925 	 275961 
5.331387 	 437564 
5.331734 	 441964 
5.341129 	 277756 
5.341591 	 275969 
5.342054 	 437564 
5.342401 	 441964 
5.351796 	 277756 
5.352258 	 275961 
5.352721 	 437546 
5.353068 	 441945 
5.362463 	 277756 
5.362925 	 275969 
5.363387 	 437564 
5.363734 	 441964 
5.373129 	 277756 
5.373591 	 275961 
5.374054 	 437564 
5.374401 	 441945 
5.383796 	 277756 
5.384258 	 275961 
5.384720 	 437564 
5.385068 	 441945 
5.394463 	 277756 
5.394925 	 275969 
5.395387 	 437564 
5.395734 	 441964 
5.405129 	 277756 
5.405591 	 275961 
5.406054 	 437564 
5.406401 	 441945 
5.415796 	 277756 
5.416258 	 275961 
5.416720 	 437564 
5.417068 	 441964 
5.426462 	 277756 
5.426925 	 275969 
5.427387 	 437564 
5.427734 	 441964 
5.437129 	 277756 
5.437592 	 275961 
5.438054 	 437564 
5.438401 	 441945 
5.447796 	 277756 
5.448258 	 275969 
5.448720 	 437564 
5.449068 	 441964 
5.458462 	 277756 
5.458925 	 275961 
5.459387 	 437564 
5.459734 	 441945 
5.469129 	 277756 
5.469592 	 275961 
5.470054 	 437564 
5.470401 	 441964 
5.479796 	 277749 
5.480258 	 275969 
5.480721 	 437564 
5.481068 	 441964 
5.490462 	 277756 
5.490925 	 275961 
5.491387 	 437564 
5.491735 	 441945 
5.501129 	 277756 
5.501591 	 275969 
5.502054 	 437564 
5.502401 	 441964 
5.511796 	 277756 
5.512258 	 275961 
5.512721 	 437564 
5.513068 	 441945 
5.522462 	 277756 
5.522925 	 275961 
5.523387 	 437564 
5.523735 	 441945 
5.533129 	 277756 
5.533591 	 275969 
5.534054 	 437564 
5.534401 	 441964 
5.543796 	 277756 
5.544258 	 275961 
5.544721 	 437564 
5.545068 	 441945 
5.554462 	 277756 
5.554925 	 275961 
5.555387 	 437564 
5.555734 	 441964 
5.565129 	 277756 
5.565591 	 275969 
5.566054 	 437564 
5.566401 	 441964 
5.575796 	 277756 
5.576258 	 275961 
5.576721 	 437546 
5.577068 	 441945 
5.586462 	 277756 
5.586925 	 275969 
5.587387 	 437564 
5.587734 	 441964 
5.597129 	 277756 
5.597591 	 275961 
5.598054 	 437564 
5.598401 	 441945 
5.607796 	 277756 
5.608258 	 275961 
5.608720 	 437564 
5.609068 	 441945 
5.618463 	 277756 
5.618925 	 275969 
5.619387 	 437564 
5.619734 	 441964 
5.629129 	 277756 
5.629591 	 275961 
5.630054 	 437564 
5.630401 	 441945 
5.639796 	 277756 
5.640258 	 275961 
5.640720 	 437564 
5.641068 	 441964 
5.650462 	 277756 
5.650925 	 275969 
5.651387 	 437564 
5.651734 	 441964 
5.661129 	 277756 
5.661592 	 275961 
5.662054 	 437546 
5.662401 	 441945 
5.671796 	 277756 
5.672258 	 275969 
5.672720 	 437564 
5.673068 	 441964 
5.682462 	 277756 
5.682925 	 275961 
5.683387 	 437564 
5.683734 	 441945 
5.693129 	 277756 
5.693592 	 275961 
5.694054 	 437564 
5.694401 	 441964 
5.703796 	 277749 
5.704258 	 275969 
5.704720 	 437564 
5.705068 	 441964 
5.714462 	 277756 
5.714925 	 275961 
5.715387 	 437564 
5.715734 	 441945 
5.725129 	 277756 
5.725592 	 275961 
5.726054 	 437564 
5.726401 	 441964 
5.735795 	 277756 
5.736258 	 275961 
5.736721 	 437564 
5.737068 	 441964 
5.746462 	 277756 
5.746925 	 275961 
5.747387 	 437564 
5.747735 	 441945 
5.757129 	 277756 
5.757591 	 275969 
5.758054 	 437564 
5.758401 	 441964 
5.767796 	 277756 
5.768258 	 275961 
5.768721 	 437564 
5.769068 	 441945 
5.778462 	 277756 
5.778925 	 275961 
5.779387 	 437564 
5.779734 	 441964 
5.789129 	 277756 
5.789591 	 275969 
5.790054 	 437564 
5.790401 	 441964 
5.799796 	 277756 
5.800258 	 275961 
5.800721 	 437546 
5.801068 	 441945 
5.810462 	 277756 
5.810925 	 275969 
5.811387 	 437564 
5.811734 	 441964 
5.821129 	 277756 
5.821591 	 275961 
5.822054 	 437564 
5.822401 	 441945 
5.831796 	 277756 
5.832258 	 275961 
5.832720 	 437564 
5.833068 	 441945 
5.842463 	 277756 
5.842925 	 275969 
5.843387 	 437564 
5.843734 	 441964 
5.853129 	 277756 
5.853591 	 275961 
5.854054 	 437564 
5.854401 	 441945 
5.863796 	 277756 
5.864258 	 275961 
5.864720 	 437564 
5.865067 	 441964 
5.874462 	 277756 
5.874925 	 275969 
5.875387 	 437564 
5.875734 	 441964 
5.885129 	 277756 
5.885592 	 275961 
5.886054 	 437546 
5.886401 	 441945 
5.895796 	 277756 
5.896258 	 275969 
5.896720 	 437564 
5.897068 	 441964 
5.906462 	 277756 
5.906925 	 275961 
5.907387 	 437564 
5.907734 	 441945 
5.917129 	 277756 
5.917592 	 275961 
5.918054 	 437564 
5.918401 	 441945 
5.927796 	 277756 
5.928258 	 275969 
5.928720 	 437564 
5.929068 	 441964 
5.938462 	 277756 
5.938925 	 275961 
5.939387 	 437564 
