0.341333 	 D 	 0 
0.341333 	 E 	 1 
0.341333 	 E 	 2 
0.341333 	 E 	 3 
0.341796 	 D 	 2 
0.342258 	 D 	 1 
0.342721 	 D 	 0 
0.352000 	 E 	 1 
0.352000 	 D 	 0 
0.352000 	 E 	 1 
0.352000 	 E 	 2 
0.352000 	 E 	 3 
0.352462 	 D 	 2 
0.352925 	 D 	 1 
0.353387 	 D 	 0 
0.362667 	 E 	 1 
0.362667 	 D 	 0 
0.362667 	 E 	 1 
0.362667 	 E 	 2 
0.362667 	 E 	 3 
0.363129 	 D 	 2 
0.363591 	 D 	 1 
0.364054 	 D 	 0 
0.373333 	 E 	 1 
0.373333 	 D 	 0 
0.373333 	 E 	 1 
0.373333 	 E 	 2 
0.373333 	 E 	 3 
0.373796 	 D 	 2 
0.374258 	 D 	 1 
0.374721 	 D 	 0 
0.384000 	 E 	 1 
0.384000 	 D 	 0 
0.384000 	 E 	 1 
0.384000 	 E 	 2 
0.384000 	 E 	 3 
0.384462 	 D 	 2 
0.384925 	 D 	 1 
0.385387 	 D 	 0 
0.394667 	 E 	 1 
0.394667 	 D 	 0 
0.394667 	 E 	 1 
0.394667 	 E 	 2 
0.394667 	 E 	 3 
0.395129 	 D 	 2 
0.395591 	 D 	 1 
0.396054 	 D 	 0 
0.405333 	 E 	 1 
0.405333 	 D 	 0 
0.405333 	 E 	 1 
0.405333 	 E 	 2 
0.405333 	 E 	 3 
0.405796 	 D 	 2 
0.406258 	 D 	 1 
0.406721 	 D 	 0 
0.416000 	 E 	 1 
0.416000 	 D 	 0 
0.416000 	 E 	 1 
0.416000 	 E 	 2 
0.416000 	 E 	 3 
0.416462 	 D 	 2 
0.416925 	 D 	 1 
0.417387 	 D 	 0 
0.426667 	 E 	 1 
0.426667 	 D 	 0 
0.426667 	 E 	 1 
0.426667 	 E 	 2 
0.426667 	 E 	 3 
0.427129 	 D 	 2 
0.427591 	 D 	 1 
0.428054 	 D 	 0 
0.437333 	 E 	 1 
0.437333 	 D 	 0 
0.437333 	 E 	 1 
0.437333 	 E 	 2 
0.437333 	 E 	 3 
0.437796 	 D 	 2 
0.438258 	 D 	 1 
0.438721 	 D 	 0 
0.448000 	 E 	 1 
0.448000 	 D 	 0 
0.448000 	 E 	 1 
0.448000 	 E 	 2 
0.448000 	 E 	 3 
0.448462 	 D 	 2 
0.448925 	 D 	 1 
0.449387 	 D 	 0 
0.458667 	 E 	 1 
0.458667 	 D 	 0 
0.458667 	 E 	 1 
0.458667 	 E 	 2 
0.458667 	 E 	 3 
0.459129 	 D 	 2 
0.459591 	 D 	 1 
0.460054 	 D 	 0 
0.469333 	 E 	 1 
0.469333 	 D 	 0 
0.469333 	 E 	 1 
0.469333 	 E 	 2 
0.469333 	 E 	 3 
0.469796 	 D 	 2 
0.470258 	 D 	 1 
0.470721 	 D 	 0 
0.480000 	 E 	 1 
0.480000 	 D 	 0 
0.480000 	 E 	 1 
0.480000 	 E 	 2 
0.480000 	 E 	 3 
0.480462 	 D 	 2 
0.480925 	 D 	 1 
0.481387 	 D 	 0 
0.490667 	 E 	 1 
0.490667 	 D 	 0 
0.490667 	 E 	 1 
0.490667 	 E 	 2 
0.490667 	 E 	 3 
0.491129 	 D 	 2 
0.491591 	 D 	 1 
0.492054 	 D 	 0 
0.501333 	 E 	 1 
0.501333 	 D 	 0 
0.501333 	 E 	 1 
0.501333 	 E 	 2 
0.501333 	 E 	 3 
0.501796 	 D 	 2 
0.502258 	 D 	 1 
0.502721 	 D 	 0 
0.512000 	 E 	 1 
0.512000 	 D 	 0 
0.512000 	 E 	 1 
0.512000 	 E 	 2 
0.512000 	 E 	 3 
0.512462 	 D 	 2 
0.512925 	 D 	 1 
0.513387 	 D 	 0 
0.522667 	 E 	 1 
0.522667 	 D 	 0 
0.522667 	 E 	 1 
0.522667 	 E 	 2 
0.522667 	 E 	 3 
0.523129 	 D 	 2 
0.523591 	 D 	 1 
0.524054 	 D 	 0 
0.533333 	 E 	 1 
0.533333 	 D 	 0 
0.533333 	 E 	 1 
0.533333 	 E 	 2 
0.533333 	 E 	 3 
0.533796 	 D 	 2 
0.534258 	 D 	 1 
0.534721 	 D 	 0 
0.544000 	 E 	 1 
0.544000 	 D 	 0 
0.544000 	 E 	 1 
0.544000 	 E 	 2 
0.544000 	 E 	 3 
0.544462 	 D 	 2 
0.544925 	 D 	 1 
0.545387 	 D 	 0 
0.554667 	 E 	 1 
0.554667 	 D 	 0 
0.554667 	 E 	 1 
0.554667 	 E 	 2 
0.554667 	 E 	 3 
0.555129 	 D 	 2 
0.555591 	 D 	 1 
0.556054 	 D 	 0 
0.565333 	 E 	 1 
0.565333 	 D 	 0 
0.565333 	 E 	 1 
0.565333 	 E 	 2 
0.565333 	 E 	 3 
0.565796 	 D 	 2 
0.566258 	 D 	 1 
0.566720 	 D 	 0 
0.576000 	 E 	 1 
0.576000 	 D 	 0 
0.576000 	 E 	 1 
0.576000 	 E 	 2 
0.576000 	 E 	 3 
0.576462 	 D 	 2 
0.576925 	 D 	 1 
0.577387 	 D 	 0 
0.586667 	 E 	 1 
0.586667 	 D 	 0 
0.586667 	 E 	 1 
0.586667 	 E 	 2 
0.586667 	 E 	 3 
0.587129 	 D 	 2 
0.587591 	 D 	 1 
0.588054 	 D 	 0 
0.597333 	 E 	 1 
0.597333 	 D 	 0 
0.597333 	 E 	 1 
0.597333 	 E 	 2 
0.597333 	 E 	 3 
0.597796 	 D 	 2 
0.598258 	 D 	 1 
0.598720 	 D 	 0 
0.608000 	 E 	 1 
0.608000 	 D 	 0 
0.608000 	 E 	 1 
0.608000 	 E 	 2 
0.608000 	 E 	 3 
0.608462 	 D 	 2 
0.608925 	 D 	 1 
0.609387 	 D 	 0 
0.618667 	 E 	 1 
0.618667 	 D 	 0 
0.618667 	 E 	 1 
0.618667 	 E 	 2 
0.618667 	 E 	 3 
0.619129 	 D 	 2 
0.619591 	 D 	 1 
0.620054 	 D 	 0 
0.629333 	 E 	 1 
0.629333 	 D 	 0 
0.629333 	 E 	 1 
0.629333 	 E 	 2 
0.629333 	 E 	 3 
0.629796 	 D 	 2 
0.630258 	 D 	 1 
0.630720 	 D 	 0 
0.640000 	 E 	 1 
0.640000 	 D 	 0 
0.640000 	 E 	 1 
0.640000 	 E 	 2 
0.640000 	 E 	 3 
0.640462 	 D 	 2 
0.640925 	 D 	 1 
0.641387 	 D 	 0 
0.650667 	 E 	 1 
0.650667 	 D 	 0 
0.650667 	 E 	 1 
0.650667 	 E 	 2 
0.650667 	 E 	 3 
0.651129 	 D 	 2 
0.651591 	 D 	 1 
0.652054 	 D 	 0 
0.661333 	 E 	 1 
0.661333 	 D 	 0 
0.661333 	 E 	 1 
0.661333 	 E 	 2 
0.661333 	 E 	 3 
0.661796 	 D 	 2 
0.662258 	 D 	 1 
0.662720 	 D 	 0 
0.672000 	 E 	 1 
0.672000 	 D 	 0 
0.672000 	 E 	 1 
0.672000 	 E 	 2 
0.672000 	 E 	 3 
0.672462 	 D 	 2 
0.672925 	 D 	 1 
0.673387 	 D 	 0 
0.682667 	 E 	 1 
0.682667 	 D 	 0 
0.682667 	 E 	 1 
0.682667 	 E 	 2 
0.682667 	 E 	 3 
0.683129 	 D 	 2 
0.683591 	 D 	 1 
0.684054 	 D 	 0 
0.693333 	 E 	 1 
0.693333 	 D 	 0 
0.693333 	 E 	 1 
0.693333 	 E 	 2 
0.693333 	 E 	 3 
0.693796 	 D 	 2 
0.694258 	 D 	 1 
0.694720 	 D 	 0 
0.704000 	 E 	 1 
0.704000 	 D 	 0 
0.704000 	 E 	 1 
0.704000 	 E 	 2 
0.704000 	 E 	 3 
0.704462 	 D 	 2 
0.704925 	 D 	 1 
0.705387 	 D 	 0 
0.714667 	 E 	 1 
0.714667 	 D 	 0 
0.714667 	 E 	 1 
0.714667 	 E 	 2 
0.714667 	 E 	 3 
0.715129 	 D 	 2 
0.715591 	 D 	 1 
0.716054 	 D 	 0 
0.725333 	 E 	 1 
0.725333 	 D 	 0 
0.725333 	 E 	 1 
0.725333 	 E 	 2 
0.725333 	 E 	 3 
0.725796 	 D 	 2 
0.726258 	 D 	 1 
0.726720 	 D 	 0 
0.736000 	 E 	 1 
0.736000 	 D 	 0 
0.736000 	 E 	 1 
0.736000 	 E 	 2 
0.736000 	 E 	 3 
0.736462 	 D 	 2 
0.736925 	 D 	 1 
0.737387 	 D 	 0 
0.746667 	 E 	 1 
0.746667 	 D 	 0 
0.746667 	 E 	 1 
0.746667 	 E 	 2 
0.746667 	 E 	 3 
0.747129 	 D 	 2 
0.747591 	 D 	 1 
0.748054 	 D 	 0 
0.757333 	 E 	 1 
0.757333 	 D 	 0 
0.757333 	 E 	 1 
0.757333 	 E 	 2 
0.757333 	 E 	 3 
0.757796 	 D 	 2 
0.758258 	 D 	 1 
0.758720 	 D 	 0 
0.768000 	 E 	 1 
0.768000 	 D 	 0 
0.768000 	 E 	 1 
0.768000 	 E 	 2 
0.768000 	 E 	 3 
0.768462 	 D 	 2 
0.768925 	 D 	 1 
0.769387 	 D 	 0 
0.778667 	 E 	 1 
0.778667 	 D 	 0 
0.778667 	 E 	 1 
0.778667 	 E 	 2 
0.778667 	 E 	 3 
0.779129 	 D 	 2 
0.779591 	 D 	 1 
0.780054 	 D 	 0 
0.789333 	 E 	 1 
0.789333 	 D 	 0 
0.789333 	 E 	 1 
0.789333 	 E 	 2 
0.789333 	 E 	 3 
0.789796 	 D 	 2 
0.790258 	 D 	 1 
0.790720 	 D 	 0 
0.800000 	 E 	 1 
0.800000 	 D 	 0 
0.800000 	 E 	 1 
0.800000 	 E 	 2 
0.800000 	 E 	 3 
0.800462 	 D 	 2 
0.800925 	 D 	 1 
0.801387 	 D 	 0 
0.810667 	 E 	 1 
0.810667 	 D 	 0 
0.810667 	 E 	 1 
0.810667 	 E 	 2 
0.810667 	 E 	 3 
0.811129 	 D 	 2 
0.811591 	 D 	 1 
0.812054 	 D 	 0 
0.821333 	 E 	 1 
0.821333 	 D 	 0 
0.821333 	 E 	 1 
0.821333 	 E 	 2 
0.821333 	 E 	 3 
0.821796 	 D 	 2 
0.822258 	 D 	 1 
0.822720 	 D 	 0 
0.832000 	 E 	 1 
0.832000 	 D 	 0 
0.832000 	 E 	 1 
0.832000 	 E 	 2 
0.832000 	 E 	 3 
0.832462 	 D 	 2 
0.832925 	 D 	 1 
0.833387 	 D 	 0 
0.842667 	 E 	 1 
0.842667 	 D 	 0 
0.842667 	 E 	 1 
0.842667 	 E 	 2 
0.842667 	 E 	 3 
0.843129 	 D 	 2 
0.843591 	 D 	 1 
0.844054 	 D 	 0 
0.853333 	 E 	 1 
0.853333 	 D 	 0 
0.853333 	 E 	 1 
0.853333 	 E 	 2 
0.853333 	 E 	 3 
0.853796 	 D 	 2 
0.854258 	 D 	 1 
0.854720 	 D 	 0 
0.864000 	 E 	 1 
0.864000 	 D 	 0 
0.864000 	 E 	 1 
0.864000 	 E 	 2 
0.864000 	 E 	 3 
0.864462 	 D 	 2 
0.864925 	 D 	 1 
0.865387 	 D 	 0 
0.874667 	 E 	 1 
0.874667 	 D 	 0 
0.874667 	 E 	 1 
0.874667 	 E 	 2 
0.874667 	 E 	 3 
0.875129 	 D 	 2 
0.875591 	 D 	 1 
0.876054 	 D 	 0 
0.885333 	 E 	 1 
0.885333 	 D 	 0 
0.885333 	 E 	 1 
0.885333 	 E 	 2 
0.885333 	 E 	 3 
0.885796 	 D 	 2 
0.886258 	 D 	 1 
0.886720 	 D 	 0 
0.896000 	 E 	 1 
0.896000 	 D 	 0 
0.896000 	 E 	 1 
0.896000 	 E 	 2 
0.896000 	 E 	 3 
0.896462 	 D 	 2 
0.896925 	 D 	 1 
0.897387 	 D 	 0 
0.906667 	 E 	 1 
0.906667 	 D 	 0 
0.906667 	 E 	 1 
0.906667 	 E 	 2 
0.906667 	 E 	 3 
0.907129 	 D 	 2 
0.907591 	 D 	 1 
0.908054 	 D 	 0 
0.917333 	 E 	 1 
0.917333 	 D 	 0 
0.917333 	 E 	 1 
0.917333 	 E 	 2 
0.917333 	 E 	 3 
0.917796 	 D 	 2 
0.918258 	 D 	 1 
0.918720 	 D 	 0 
0.928000 	 E 	 1 
0.928000 	 D 	 0 
0.928000 	 E 	 1 
0.928000 	 E 	 2 
0.928000 	 E 	 3 
0.928462 	 D 	 2 
0.928925 	 D 	 1 
0.929387 	 D 	 0 
0.938667 	 E 	 1 
0.938667 	 D 	 0 
0.938667 	 E 	 1 
0.938667 	 E 	 2 
0.938667 	 E 	 3 
0.939129 	 D 	 2 
0.939591 	 D 	 1 
0.940054 	 D 	 0 
0.949333 	 E 	 1 
0.949333 	 D 	 0 
0.949333 	 E 	 1 
0.949333 	 E 	 2 
0.949333 	 E 	 3 
0.949796 	 D 	 2 
0.950258 	 D 	 1 
0.950720 	 D 	 0 
0.960000 	 E 	 1 
0.960000 	 D 	 0 
0.960000 	 E 	 1 
0.960000 	 E 	 2 
0.960000 	 E 	 3 
0.960462 	 D 	 2 
0.960925 	 D 	 1 
0.961387 	 D 	 0 
0.970667 	 E 	 1 
0.970667 	 D 	 0 
0.970667 	 E 	 1 
0.970667 	 E 	 2 
0.970667 	 E 	 3 
0.971129 	 D 	 2 
0.971591 	 D 	 1 
0.972054 	 D 	 0 
0.981333 	 E 	 1 
0.981333 	 D 	 0 
0.981333 	 E 	 1 
0.981333 	 E 	 2 
0.981333 	 E 	 3 
0.981796 	 D 	 2 
0.982258 	 D 	 1 
0.982720 	 D 	 0 
0.992000 	 E 	 1 
0.992000 	 D 	 0 
0.992000 	 E 	 1 
0.992000 	 E 	 2 
0.992000 	 E 	 3 
0.992462 	 D 	 2 
0.992925 	 D 	 1 
0.993387 	 D 	 0 
1.002667 	 E 	 1 
1.002667 	 D 	 0 
1.002667 	 E 	 1 
1.002667 	 E 	 2 
1.002667 	 E 	 3 
1.003129 	 D 	 2 
1.003591 	 D 	 1 
1.004054 	 D 	 0 
1.013333 	 E 	 1 
1.013333 	 D 	 0 
1.013333 	 E 	 1 
1.013333 	 E 	 2 
1.013333 	 E 	 3 
1.013796 	 D 	 2 
1.014258 	 D 	 1 
1.014720 	 D 	 0 
1.024000 	 E 	 1 
1.024000 	 D 	 0 
1.024000 	 E 	 1 
1.024000 	 E 	 2 
1.024000 	 E 	 3 
1.024462 	 D 	 2 
1.024925 	 D 	 1 
1.025387 	 D 	 0 
1.034667 	 E 	 1 
1.034667 	 D 	 0 
1.034667 	 E 	 1 
1.034667 	 E 	 2 
1.034667 	 E 	 3 
1.035129 	 D 	 2 
1.035591 	 D 	 1 
1.036054 	 D 	 0 
1.045333 	 E 	 1 
1.045333 	 D 	 0 
1.045333 	 E 	 1 
1.045333 	 E 	 2 
1.045333 	 E 	 3 
1.045796 	 D 	 2 
1.046258 	 D 	 1 
1.046720 	 D 	 0 
1.056000 	 E 	 1 
1.056000 	 D 	 0 
1.056000 	 E 	 1 
1.056000 	 E 	 2 
1.056000 	 E 	 3 
1.056462 	 D 	 2 
1.056925 	 D 	 1 
1.057387 	 D 	 0 
1.066667 	 E 	 1 
1.066667 	 D 	 0 
1.066667 	 E 	 1 
1.066667 	 E 	 2 
1.066667 	 E 	 3 
1.067129 	 D 	 2 
1.067591 	 D 	 1 
1.068054 	 D 	 0 
1.077333 	 E 	 1 
1.077333 	 D 	 0 
1.077333 	 E 	 1 
1.077333 	 E 	 2 
1.077333 	 E 	 3 
1.077796 	 D 	 2 
1.078258 	 D 	 1 
1.078720 	 D 	 0 
1.088000 	 E 	 1 
1.088000 	 D 	 0 
1.088000 	 E 	 1 
1.088000 	 E 	 2 
1.088000 	 E 	 3 
1.088462 	 D 	 2 
1.088925 	 D 	 1 
1.089387 	 D 	 0 
1.098667 	 E 	 1 
1.098667 	 D 	 0 
1.098667 	 E 	 1 
1.098667 	 E 	 2 
1.098667 	 E 	 3 
1.099129 	 D 	 2 
1.099591 	 D 	 1 
1.100054 	 D 	 0 
1.109333 	 E 	 1 
1.109333 	 D 	 0 
1.109333 	 E 	 1 
1.109333 	 E 	 2 
1.109333 	 E 	 3 
1.109796 	 D 	 2 
1.110258 	 D 	 1 
1.110720 	 D 	 0 
1.120000 	 E 	 1 
1.120000 	 D 	 0 
1.120000 	 E 	 1 
1.120000 	 E 	 2 
1.120000 	 E 	 3 
1.120462 	 D 	 2 
1.120925 	 D 	 1 
1.121387 	 D 	 0 
1.130667 	 E 	 1 
1.130667 	 D 	 0 
1.130667 	 E 	 1 
1.130667 	 E 	 2 
1.130667 	 E 	 3 
1.131129 	 D 	 2 
1.131591 	 D 	 1 
1.132054 	 D 	 0 
1.141333 	 E 	 1 
1.141333 	 D 	 0 
1.141333 	 E 	 1 
1.141333 	 E 	 2 
1.141333 	 E 	 3 
1.141796 	 D 	 2 
1.142258 	 D 	 1 
1.142720 	 D 	 0 
1.152000 	 E 	 1 
1.152000 	 D 	 0 
1.152000 	 E 	 1 
1.152000 	 E 	 2 
1.152000 	 E 	 3 
1.152462 	 D 	 2 
1.152925 	 D 	 1 
1.153387 	 D 	 0 
1.162667 	 E 	 1 
1.162667 	 D 	 0 
1.162667 	 E 	 1 
1.162667 	 E 	 2 
1.162667 	 E 	 3 
1.163129 	 D 	 2 
1.163591 	 D 	 1 
1.164054 	 D 	 0 
1.173333 	 E 	 1 
1.173333 	 D 	 0 
1.173333 	 E 	 1 
1.173333 	 E 	 2 
1.173333 	 E 	 3 
1.173796 	 D 	 2 
1.174258 	 D 	 1 
1.174720 	 D 	 0 
1.184000 	 E 	 1 
1.184000 	 D 	 0 
1.184000 	 E 	 1 
1.184000 	 E 	 2 
1.184000 	 E 	 3 
1.184462 	 D 	 2 
1.184925 	 D 	 1 
1.185387 	 D 	 0 
1.194667 	 E 	 1 
1.194667 	 D 	 0 
1.194667 	 E 	 1 
1.194667 	 E 	 2 
1.194667 	 E 	 3 
1.195129 	 D 	 2 
1.195591 	 D 	 1 
1.196054 	 D 	 0 
1.205333 	 E 	 1 
1.205333 	 D 	 0 
1.205333 	 E 	 1 
1.205333 	 E 	 2 
1.205333 	 E 	 3 
1.205796 	 D 	 2 
1.206258 	 D 	 1 
1.206720 	 D 	 0 
1.216000 	 E 	 1 
1.216000 	 D 	 0 
1.216000 	 E 	 1 
1.216000 	 E 	 2 
1.216000 	 E 	 3 
1.216462 	 D 	 2 
1.216925 	 D 	 1 
1.217387 	 D 	 0 
1.226667 	 E 	 1 
1.226667 	 D 	 0 
1.226667 	 E 	 1 
1.226667 	 E 	 2 
1.226667 	 E 	 3 
1.227129 	 D 	 2 
1.227591 	 D 	 1 
1.228054 	 D 	 0 
1.237333 	 E 	 1 
1.237333 	 D 	 0 
1.237333 	 E 	 1 
1.237333 	 E 	 2 
1.237333 	 E 	 3 
1.237796 	 D 	 2 
1.238258 	 D 	 1 
1.238720 	 D 	 0 
1.248000 	 E 	 1 
1.248000 	 D 	 0 
1.248000 	 E 	 1 
1.248000 	 E 	 2 
1.248000 	 E 	 3 
1.248462 	 D 	 2 
1.248925 	 D 	 1 
1.249387 	 D 	 0 
1.258667 	 E 	 1 
1.258667 	 D 	 0 
1.258667 	 E 	 1 
1.258667 	 E 	 2 
1.258667 	 E 	 3 
1.259129 	 D 	 2 
1.259591 	 D 	 1 
1.260054 	 D 	 0 
1.269333 	 E 	 1 
1.269333 	 D 	 0 
1.269333 	 E 	 1 
1.269333 	 E 	 2 
1.269333 	 E 	 3 
1.269796 	 D 	 2 
1.270258 	 D 	 1 
1.270720 	 D 	 0 
1.280000 	 E 	 1 
1.280000 	 D 	 0 
1.280000 	 E 	 1 
1.280000 	 E 	 2 
1.280000 	 E 	 3 
1.280462 	 D 	 2 
1.280925 	 D 	 1 
1.281387 	 D 	 0 
1.290667 	 E 	 1 
1.290667 	 D 	 0 
1.290667 	 E 	 1 
1.290667 	 E 	 2 
1.290667 	 E 	 3 
1.291129 	 D 	 2 
1.291591 	 D 	 1 
1.292054 	 D 	 0 
1.301333 	 E 	 1 
1.301333 	 D 	 0 
1.301333 	 E 	 1 
1.301333 	 E 	 2 
1.301333 	 E 	 3 
1.301796 	 D 	 2 
1.302258 	 D 	 1 
1.302720 	 D 	 0 
1.312000 	 E 	 1 
1.312000 	 D 	 0 
1.312000 	 E 	 1 
1.312000 	 E 	 2 
1.312000 	 E 	 3 
1.312462 	 D 	 2 
1.312925 	 D 	 1 
1.313387 	 D 	 0 
1.322667 	 E 	 1 
1.322667 	 D 	 0 
1.322667 	 E 	 1 
1.322667 	 E 	 2 
1.322667 	 E 	 3 
1.323129 	 D 	 2 
1.323591 	 D 	 1 
1.324054 	 D 	 0 
1.333333 	 E 	 1 
1.333333 	 D 	 0 
1.333333 	 E 	 1 
1.333333 	 E 	 2 
1.333333 	 E 	 3 
1.333796 	 D 	 2 
1.334258 	 D 	 1 
1.334720 	 D 	 0 
1.344000 	 E 	 1 
1.344000 	 D 	 0 
1.344000 	 E 	 1 
1.344000 	 E 	 2 
